entity;coupled;degree;average-revs;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedComboBox.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/ComboBoxMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedNavigation.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupInfo.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormField.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LayoutMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupMetadata.java;40;5;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/resources/application.yml;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupInfo.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormSection.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;5;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;40;5;;;;;;;;;
graphql/metadata-app/src/main/resources/graphql/query.graphqls;graphql/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;40;3;;;;;;;;;
graphql/docker/docker-compose.yml;graphql/metadata-app/src/main/resources/graphql/view_query.graphqls;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewMetadataQueryResolver.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;40;3;;;;;;;;;
rest/docker/startup.sh;rest/metadata-deployer/Dockerfile;40;3;;;;;;;;;
rest/docker/startup.sh;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;graphql/pom.xml;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/docker/startup.sh;40;3;;;;;;;;;
graphql/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;graphql/pom.xml;40;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/Dockerfile;40;3;;;;;;;;;
rest/.gitignore;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;40;3;;;;;;;;;
graphql/metadata-app/Dockerfile;rest/docker/.env;40;3;;;;;;;;;
graphql/docker/docker-compose.yml;graphql/metadata-app/pom.xml;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewMetadataQueryResolver.java;graphql/pom.xml;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;rest/docker/startup.sh;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/mapper/ViewQueryResponseMapper.java;40;3;;;;;;;;;
graphql/metadata-deployer/src/main/resources/db/db.changelog-master.xml;graphql/pom.xml;40;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-schema.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;40;3;;;;;;;;;
graphql/docker/docker-compose.yml;rest/docker/.env;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/mapper/ViewQueryResponseMapper.java;graphql/pom.xml;40;3;;;;;;;;;
rest/docker/startup.bat;rest/docker/startup.sh;40;3;;;;;;;;;
rest/docker/.env;rest/docker/startup.bat;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLResolver.java;graphql/pom.xml;40;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/Dockerfile;40;3;;;;;;;;;
graphql/pom.xml;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/model/FormSectionModelMapper.java;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/mapper/ViewQueryResponseMapper.java;40;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/Dockerfile;40;3;;;;;;;;;
graphql/pom.xml;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;40;3;;;;;;;;;
graphql/pom.xml;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLResolver.java;40;3;;;;;;;;;
rest/metadata-deployer/Dockerfile;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ChartMetadataConfig.java;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/ResolverConfig.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewMetadataQueryResolver.java;40;3;;;;;;;;;
graphql/pom.xml;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;40;3;;;;;;;;;
rest/docker/.env;rest/metadata-app/Dockerfile;40;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLResolver.java;40;3;;;;;;;;;
rest/docker/startup.sh;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;40;3;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedComboBox.java;36;6;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/preconfig/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/MetadataApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;36;6;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/preconfig/deployer/DeployerApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupHolder.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/MetadataApp.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupMetadata.java;36;6;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/preconfig/deployer/DeployerApp.java;rest/metadata-provider-app/pom.xml;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;36;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedComboBox.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupHolder.java;36;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLayout.java;36;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormMetadata.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupMetadata.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/FormMetadataMapper.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLayout.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedComboBox.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/MapperConfig.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLayout.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedLookupHolder.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;36;6;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/MetadataApp.java;36;6;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormMetadata.java;rest/pom.xml;34;15;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;rest/pom.xml;33;15;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;33;6;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedFormMetadata.java;33;6;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;33;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;33;6;;;;;;;;;
rest/metadata-deployer/pom.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;33;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;33;6;;;;;;;;;
rest/metadata-provider-app/pom.xml;rest/metadata-provider-app/src/main/resources/application.yml;33;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;33;6;;;;;;;;;
rest/README.md;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/config/AppConfig.java;33;6;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
graphql/docker/docker-compose.yml;rest/metadata-deployer/Dockerfile;33;3;;;;;;;;;
rest/README.md;rest/metadata-app/pom.xml;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LayoutMapper.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;33;3;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
rest/.gitignore;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;rest/docker/startup.bat;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;rest/docker/startup.bat;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/MetadataApp.java;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-custom-schema.xml;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLayout.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LayoutMapper.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedViewMetadata.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedNavigation.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/resolver/ViewQueryGraphQLQueryResolver.java;graphql/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/dto/ExtendedNavigationElement.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/resources/graphql/query.graphqls;rest/metadata-deployer/src/main/resources/db/db.changelog-custom-data.xml;33;3;;;;;;;;;
graphql/metadata-app/Dockerfile;rest/metadata-deployer/Dockerfile;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-app/Dockerfile;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/application.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;rest/metadata-deployer/src/main/resources/db/db.changelog-master.xml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedFormMetadata.java;33;3;;;;;;;;;
rest/.gitignore;rest/README.md;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;graphql/metadata-app/src/main/resources/graphql/query.graphqls;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupHolder.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLookupMetadata.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/java/io/github/sergeivisotsky/metadata/deployer/DeployerApp.java;rest/metadata-deployer/src/main/resources/application.yml;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/dto/ExtendedLayout.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewMetadataMapper.java;33;3;;;;;;;;;
rest/docker/startup.bat;rest/metadata-deployer/Dockerfile;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupHolderMapper.java;33;3;;;;;;;;;
rest/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/config/AppConfig.java;33;3;;;;;;;;;
graphql/metadata-app/Dockerfile;rest/docker/docker-compose.yml;33;3;;;;;;;;;
rest/docker/docker-compose.yml;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/app/mapper/LookupMetadataMapper.java;33;3;;;;;;;;;
graphql/metadata-app/src/main/resources/graphql/query.graphqls;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ComboBoxMapper.java;33;3;;;;;;;;;
